,Song_Name,Song_String,Lyrics_List
43,edited_Expectation,"everything you ever told me could have been a lie
we may never have been in love
stuck on thinking that there is always something to lose
or a hit from above
or a hit from above
i dont need what im holding
what im holding on i wish i didnt know


fluctuations are aching my soul
expectation is taking its toll
expectation is taking its toll
cause everything you ever told me could have been a lie
we may never have been in love

and then i would escape
ill never ever have to see another disappointed face
no one to please
every now and then it feels like
in all of the universe there is nobody for me
i told myself i wouldnt care no i wouldnt care
but when she said shed come round
i combed my hair yes i checked my hair

fluctuations are aching my soul
expectation is taking its toll
fluctuations are aching my soul
expectation is taking its toll
fluctuation does make me feel old
expectation is taking its toll
fluctuations are aching my soul
expectation is taking its toll
fluctuations are aching my soul","['everything', 'you', 'ever', 'told', 'me', 'could', 'have', 'been', 'a', 'lie', 'we', 'may', 'never', 'have', 'been', 'in', 'love', 'stuck', 'on', 'thinking', 'that', 'there', 'is', 'always', 'something', 'to', 'lose', 'or', 'a', 'hit', 'from', 'above', 'or', 'a', 'hit', 'from', 'above', 'i', 'dont', 'need', 'what', 'im', 'holding', 'what', 'im', 'holding', 'on', 'i', 'wish', 'i', 'didnt', 'know', 'fluctuations', 'are', 'aching', 'my', 'soul', 'expectation', 'is', 'taking', 'its', 'toll', 'expectation', 'is', 'taking', 'its', 'toll', 'cause', 'everything', 'you', 'ever', 'told', 'me', 'could', 'have', 'been', 'a', 'lie', 'we', 'may', 'never', 'have', 'been', 'in', 'love', 'and', 'then', 'i', 'would', 'escape', 'ill', 'never', 'ever', 'have', 'to', 'see', 'another', 'disappointed', 'face', 'no', 'one', 'to', 'please', 'every', 'now', 'and', 'then', 'it', 'feels', 'like', 'in', 'all', 'of', 'the', 'universe', 'there', 'is', 'nobody', 'for', 'me', 'i', 'told', 'myself', 'i', 'wouldnt', 'care', 'no', 'i', 'wouldnt', 'care', 'but', 'when', 'she', 'said', 'shed', 'come', 'round', 'i', 'combed', 'my', 'hair', 'yes', 'i', 'checked', 'my', 'hair', 'fluctuations', 'are', 'aching', 'my', 'soul', 'expectation', 'is', 'taking', 'its', 'toll', 'fluctuations', 'are', 'aching', 'my', 'soul', 'expectation', 'is', 'taking', 'its', 'toll', 'fluctuation', 'does', 'make', 'me', 'feel', 'old', 'expectation', 'is', 'taking', 'its', 'toll', 'fluctuations', 'are', 'aching', 'my', 'soul', 'expectation', 'is', 'taking', 'its', 'toll', 'fluctuations', 'are', 'aching', 'my', 'soul']"
44,edited_Apocalypse_Dreams,"this could be the day that we push through
it could be the day that all our dreams come true
for me and you
till were at the end of just another day
are you too terrified to try your best
just to end up with an educated guess
like success
like those times you wake up mystified


everything is changing
and theres nothing i can do
my world is turning pages
while i am just sitting here

well am i getting closer
will i ever get there
does it even matter
do i really need it
push it out the window
on and on we all go
this could be the day that we push through
into another morning
doesnt even matter
it was only yesterday
it could be the day that all our dreams come true
didnt even know you
now im gonna miss you
oh it feels so real in my sleep
never held something so close i couldnt
nothing ever changes
no matter how long you do your hair
looks the same to everyone else
everything is changing
i guess i should warn my mum
but shell just be excited","['this', 'could', 'be', 'the', 'day', 'that', 'we', 'push', 'through', 'it', 'could', 'be', 'the', 'day', 'that', 'all', 'our', 'dreams', 'come', 'true', 'for', 'me', 'and', 'you', 'till', 'were', 'at', 'the', 'end', 'of', 'just', 'another', 'day', 'are', 'you', 'too', 'terrified', 'to', 'try', 'your', 'best', 'just', 'to', 'end', 'up', 'with', 'an', 'educated', 'guess', 'like', 'success', 'like', 'those', 'times', 'you', 'wake', 'up', 'mystified', 'everything', 'is', 'changing', 'and', 'theres', 'nothing', 'i', 'can', 'do', 'my', 'world', 'is', 'turning', 'pages', 'while', 'i', 'am', 'just', 'sitting', 'here', 'well', 'am', 'i', 'getting', 'closer', 'will', 'i', 'ever', 'get', 'there', 'does', 'it', 'even', 'matter', 'do', 'i', 'really', 'need', 'it', 'push', 'it', 'out', 'the', 'window', 'on', 'and', 'on', 'we', 'all', 'go', 'this', 'could', 'be', 'the', 'day', 'that', 'we', 'push', 'through', 'into', 'another', 'morning', 'doesnt', 'even', 'matter', 'it', 'was', 'only', 'yesterday', 'it', 'could', 'be', 'the', 'day', 'that', 'all', 'our', 'dreams', 'come', 'true', 'didnt', 'even', 'know', 'you', 'now', 'im', 'gonna', 'miss', 'you', 'oh', 'it', 'feels', 'so', 'real', 'in', 'my', 'sleep', 'never', 'held', 'something', 'so', 'close', 'i', 'couldnt', 'nothing', 'ever', 'changes', 'no', 'matter', 'how', 'long', 'you', 'do', 'your', 'hair', 'looks', 'the', 'same', 'to', 'everyone', 'else', 'everything', 'is', 'changing', 'i', 'guess', 'i', 'should', 'warn', 'my', 'mum', 'but', 'shell', 'just', 'be', 'excited']"
45,edited_Silver_Trembling_Hands,"she keeps feeling for the blindfold
she keeps wishing for the secret society to fall
she keeps watching for the jaguar
with a silver trembling hand
dagger
night
fight
tomorrow
she forgets about the fear

when shes high
when shes high
when shes high
when shes high

she puts diamonds on her forehead
they remind her how the animals and trees and insects call
is it wrong not to believe
nature makes us all complete
daggers
night
fight
tomorrow
she forgets about the fear
when shes high
when shes high
when shes high
when shes high","['she', 'keeps', 'feeling', 'for', 'the', 'blindfold', 'she', 'keeps', 'wishing', 'for', 'the', 'secret', 'society', 'to', 'fall', 'she', 'keeps', 'watching', 'for', 'the', 'jaguar', 'with', 'a', 'silver', 'trembling', 'hand', 'dagger', 'night', 'fight', 'tomorrow', 'she', 'forgets', 'about', 'the', 'fear', 'when', 'shes', 'high', 'when', 'shes', 'high', 'when', 'shes', 'high', 'when', 'shes', 'high', 'she', 'puts', 'diamonds', 'on', 'her', 'forehead', 'they', 'remind', 'her', 'how', 'the', 'animals', 'and', 'trees', 'and', 'insects', 'call', 'is', 'it', 'wrong', 'not', 'to', 'believe', 'nature', 'makes', 'us', 'all', 'complete', 'daggers', 'night', 'fight', 'tomorrow', 'she', 'forgets', 'about', 'the', 'fear', 'when', 'shes', 'high', 'when', 'shes', 'high', 'when', 'shes', 'high', 'when', 'shes', 'high']"
46,edited_It_Is_Not_Meant_To_Be,"i wanted her i wanted her
but she doesnt like the life that i lead
she doesnt like the life that i lead
doesnt like sand stuck on her feet
or sittin around smokin weed
i must seem more like a friend in need
and i boast that it is meant to be

but in all honesty i dont have a hope in hell
im happy just to watch her move
and in all honesty i dont have a hope in hell
im happy just to watch her move

and she doesnt like the friends that i make
doesnt make friends for friendships sake
she just gets bored sitting by the lake
her soul wont surface and her heart wont ache
and i boast that it is meant to be

but in all honesty i dont have a hope in hell
im happy just to watch her move

but in all honesty he didnt have a hope in hell
now well never see him move","['i', 'wanted', 'her', 'i', 'wanted', 'her', 'but', 'she', 'doesnt', 'like', 'the', 'life', 'that', 'i', 'lead', 'she', 'doesnt', 'like', 'the', 'life', 'that', 'i', 'lead', 'doesnt', 'like', 'sand', 'stuck', 'on', 'her', 'feet', 'or', 'sittin', 'around', 'smokin', 'weed', 'i', 'must', 'seem', 'more', 'like', 'a', 'friend', 'in', 'need', 'and', 'i', 'boast', 'that', 'it', 'is', 'meant', 'to', 'be', 'but', 'in', 'all', 'honesty', 'i', 'dont', 'have', 'a', 'hope', 'in', 'hell', 'im', 'happy', 'just', 'to', 'watch', 'her', 'move', 'and', 'in', 'all', 'honesty', 'i', 'dont', 'have', 'a', 'hope', 'in', 'hell', 'im', 'happy', 'just', 'to', 'watch', 'her', 'move', 'and', 'she', 'doesnt', 'like', 'the', 'friends', 'that', 'i', 'make', 'doesnt', 'make', 'friends', 'for', 'friendships', 'sake', 'she', 'just', 'gets', 'bored', 'sitting', 'by', 'the', 'lake', 'her', 'soul', 'wont', 'surface', 'and', 'her', 'heart', 'wont', 'ache', 'and', 'i', 'boast', 'that', 'it', 'is', 'meant', 'to', 'be', 'but', 'in', 'all', 'honesty', 'i', 'dont', 'have', 'a', 'hope', 'in', 'hell', 'im', 'happy', 'just', 'to', 'watch', 'her', 'move', 'but', 'in', 'all', 'honesty', 'he', 'didnt', 'have', 'a', 'hope', 'in', 'hell', 'now', 'well', 'never', 'see', 'him', 'move']"
47,edited_30_Minutes_with_Mathew_Saville,,[]
48,edited_Taxi’s_Here,"i was trying to resolve and im waiting
it felt natural
oh i was hoping it would come out right
who was i kidding

push the button and start counting down
oh time is crawling to the moment
beyond which
i can choose
i can fall
i can lose
control
i concur
with the doubt
but i cant
turn back round
and they trip
whats beyond
but time
is rolling on
rolling on

now lets do this right
everybody
and ill be trying
it wont come out right
i can fold
i can lose
control
i can lose
control
i can face
the unknown
yes i must
venture there
if i fail
i dont care

now lets do this right
theres so much
left unclear
but its time
taxis here","['i', 'was', 'trying', 'to', 'resolve', 'and', 'im', 'waiting', 'it', 'felt', 'natural', 'oh', 'i', 'was', 'hoping', 'it', 'would', 'come', 'out', 'right', 'who', 'was', 'i', 'kidding', 'push', 'the', 'button', 'and', 'start', 'counting', 'down', 'oh', 'time', 'is', 'crawling', 'to', 'the', 'moment', 'beyond', 'which', 'i', 'can', 'choose', 'i', 'can', 'fall', 'i', 'can', 'lose', 'control', 'i', 'concur', 'with', 'the', 'doubt', 'but', 'i', 'cant', 'turn', 'back', 'round', 'and', 'they', 'trip', 'whats', 'beyond', 'but', 'time', 'is', 'rolling', 'on', 'rolling', 'on', 'now', 'lets', 'do', 'this', 'right', 'everybody', 'and', 'ill', 'be', 'trying', 'it', 'wont', 'come', 'out', 'right', 'i', 'can', 'fold', 'i', 'can', 'lose', 'control', 'i', 'can', 'lose', 'control', 'i', 'can', 'face', 'the', 'unknown', 'yes', 'i', 'must', 'venture', 'there', 'if', 'i', 'fail', 'i', 'dont', 'care', 'now', 'lets', 'do', 'this', 'right', 'theres', 'so', 'much', 'left', 'unclear', 'but', 'its', 'time', 'taxis', 'here']"
49,edited_Peace_and_Paranoia_Tour_2013_[Album_Art_+_Tracklist],"tracklist
  runway houses city clouds
  elephant
  are you a hypnotist
  silver trembling hands

cover art","['tracklist', 'runway', 'houses', 'city', 'clouds', 'elephant', 'are', 'you', 'a', 'hypnotist', 'silver', 'trembling', 'hands', 'cover', 'art']"
50,edited_Desire_Be_Desire_Go_-_Live,"feel it come
i i dont know how long its gonna stay with me
woah ill let desire be desire go
oh dare i face the real world

every day back and forth whats it for
whats it for back and forth every day
every day back and forth whats it for
i dont know ill get out
wont have to check my watch

i i dont have the verve to beelong to this dead side
woahoah why i ever tried i i dont know
oh dare i face the real world

every day back and forth whats it for
whats it for back and forth every day
every day back and forth whats it for
i dont know i forget
try to let desire be desire go

we can keep on walking
you can get to know me
if you just let it happen
i wont tell anybody
feel feel it come feel it come
i
feel it come
i i dont know how long its gonna stay with me
woah ill let desire be desire go","['feel', 'it', 'come', 'i', 'i', 'dont', 'know', 'how', 'long', 'its', 'gonna', 'stay', 'with', 'me', 'woah', 'ill', 'let', 'desire', 'be', 'desire', 'go', 'oh', 'dare', 'i', 'face', 'the', 'real', 'world', 'every', 'day', 'back', 'and', 'forth', 'whats', 'it', 'for', 'whats', 'it', 'for', 'back', 'and', 'forth', 'every', 'day', 'every', 'day', 'back', 'and', 'forth', 'whats', 'it', 'for', 'i', 'dont', 'know', 'ill', 'get', 'out', 'wont', 'have', 'to', 'check', 'my', 'watch', 'i', 'i', 'dont', 'have', 'the', 'verve', 'to', 'beelong', 'to', 'this', 'dead', 'side', 'woahoah', 'why', 'i', 'ever', 'tried', 'i', 'i', 'dont', 'know', 'oh', 'dare', 'i', 'face', 'the', 'real', 'world', 'every', 'day', 'back', 'and', 'forth', 'whats', 'it', 'for', 'whats', 'it', 'for', 'back', 'and', 'forth', 'every', 'day', 'every', 'day', 'back', 'and', 'forth', 'whats', 'it', 'for', 'i', 'dont', 'know', 'i', 'forget', 'try', 'to', 'let', 'desire', 'be', 'desire', 'go', 'we', 'can', 'keep', 'on', 'walking', 'you', 'can', 'get', 'to', 'know', 'me', 'if', 'you', 'just', 'let', 'it', 'happen', 'i', 'wont', 'tell', 'anybody', 'feel', 'feel', 'it', 'come', 'feel', 'it', 'come', 'i', 'feel', 'it', 'come', 'i', 'i', 'dont', 'know', 'how', 'long', 'its', 'gonna', 'stay', 'with', 'me', 'woah', 'ill', 'let', 'desire', 'be', 'desire', 'go']"
51,edited_Jam-Unrealeased_Song_(Live),"how you gonna let me know
when the moment comes to show you
what we like to talk about
listen to me  just where
i know

where youll be

just when i might come on running
just when i might come around
i know you wont be wondering where ive been half the time
no word of reassurances from the other side
so i wonder if i did it right","['how', 'you', 'gonna', 'let', 'me', 'know', 'when', 'the', 'moment', 'comes', 'to', 'show', 'you', 'what', 'we', 'like', 'to', 'talk', 'about', 'listen', 'to', 'me', '', 'just', 'where', 'i', 'know', 'where', 'youll', 'be', 'just', 'when', 'i', 'might', 'come', 'on', 'running', 'just', 'when', 'i', 'might', 'come', 'around', 'i', 'know', 'you', 'wont', 'be', 'wondering', 'where', 'ive', 'been', 'half', 'the', 'time', 'no', 'word', 'of', 'reassurances', 'from', 'the', 'other', 'side', 'so', 'i', 'wonder', 'if', 'i', 'did', 'it', 'right']"
52,edited_41_Mojitos_(Canyons_Poolside_Dub),"whispering
ahhhahhh ahhhahhh ahhhahhh ahhhahhh
ahhhahhh ahhhahhh ahhhahhh ahhhahhh
ahhhahhh ahhhahhh ahhhahhh ahhhahhh
ahhhahhh ahhhahhh ahhhahhh ahhhahhh
ahhhahhh ahhhahhh ahhhahhh ahhhahhh","['whispering', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh']"
53,edited_41_Mojitos_Poolside_Dub,,[]
54,edited_Latenight_Moonlight,"thought of something in the moonlight
what do you think it was

thought of something in the moonlight
forgot it by the morning sun

whispering the sweeter nothings feel you high above now im your love

tell me why you think i love you and ill tell you if your right told you all my darkest secret but i think i lied

whispering the sweeter nothings feel you high above now im your love

will i ever find your love tell me before the break of day
i was passing down your fair latenight moonlight fades away
latenight moonlight fades away
latenight moonlight fades away","['thought', 'of', 'something', 'in', 'the', 'moonlight', 'what', 'do', 'you', 'think', 'it', 'was', 'thought', 'of', 'something', 'in', 'the', 'moonlight', 'forgot', 'it', 'by', 'the', 'morning', 'sun', 'whispering', 'the', 'sweeter', 'nothings', 'feel', 'you', 'high', 'above', 'now', 'im', 'your', 'love', 'tell', 'me', 'why', 'you', 'think', 'i', 'love', 'you', 'and', 'ill', 'tell', 'you', 'if', 'your', 'right', 'told', 'you', 'all', 'my', 'darkest', 'secret', 'but', 'i', 'think', 'i', 'lied', 'whispering', 'the', 'sweeter', 'nothings', 'feel', 'you', 'high', 'above', 'now', 'im', 'your', 'love', 'will', 'i', 'ever', 'find', 'your', 'love', 'tell', 'me', 'before', 'the', 'break', 'of', 'day', 'i', 'was', 'passing', 'down', 'your', 'fair', 'latenight', 'moonlight', 'fades', 'away', 'latenight', 'moonlight', 'fades', 'away', 'latenight', 'moonlight', 'fades', 'away']"
55,edited_Disciples,"cause i was still unsure
but its something im used to
and i could tell by your face
no ones ever been rude to you
but i could tell you things
that i cant say to anyone
and you came round today
but you didnt stay very long

now its like the world owes you
walking around like everybody should know you
i wanna be like we used to
but now youre worried whose audience will lose you

and i had no idea
what that feeling could do to you
and i could tell youve changed
by the people around you
i used to take the long way
just so i could walk past your door
i used to wait outside
but i guess i wont anymore","['cause', 'i', 'was', 'still', 'unsure', 'but', 'its', 'something', 'im', 'used', 'to', 'and', 'i', 'could', 'tell', 'by', 'your', 'face', 'no', 'ones', 'ever', 'been', 'rude', 'to', 'you', 'but', 'i', 'could', 'tell', 'you', 'things', 'that', 'i', 'cant', 'say', 'to', 'anyone', 'and', 'you', 'came', 'round', 'today', 'but', 'you', 'didnt', 'stay', 'very', 'long', 'now', 'its', 'like', 'the', 'world', 'owes', 'you', 'walking', 'around', 'like', 'everybody', 'should', 'know', 'you', 'i', 'wanna', 'be', 'like', 'we', 'used', 'to', 'but', 'now', 'youre', 'worried', 'whose', 'audience', 'will', 'lose', 'you', 'and', 'i', 'had', 'no', 'idea', 'what', 'that', 'feeling', 'could', 'do', 'to', 'you', 'and', 'i', 'could', 'tell', 'youve', 'changed', 'by', 'the', 'people', 'around', 'you', 'i', 'used', 'to', 'take', 'the', 'long', 'way', 'just', 'so', 'i', 'could', 'walk', 'past', 'your', 'door', 'i', 'used', 'to', 'wait', 'outside', 'but', 'i', 'guess', 'i', 'wont', 'anymore']"
